Date,Close,Returns
2020-07-10 00:00:00+00:00,0.003535,-0.024017449
2020-07-11 00:00:00+00:00,0.003812,0.032763474
2020-07-12 00:00:00+00:00,0.003648,-0.019098062
2020-07-13 00:00:00+00:00,0.003159,-0.062505204
2020-07-14 00:00:00+00:00,0.003293,0.018042105
2020-07-15 00:00:00+00:00,0.003088,-0.027914439
2020-07-16 00:00:00+00:00,0.002985,-0.014732956
2020-07-17 00:00:00+00:00,0.003057,0.010351103
2020-07-18 00:00:00+00:00,0.003436,0.050757716
2020-07-19 00:00:00+00:00,0.003385,-0.006494482
2020-07-20 00:00:00+00:00,0.003216,-0.022242633
2020-07-21 00:00:00+00:00,0.003302,0.011461029
2020-07-22 00:00:00+00:00,0.003292,-0.001317242
2020-07-23 00:00:00+00:00,0.003307,0.001974368
2020-07-24 00:00:00+00:00,0.003213,-0.012523469
2020-07-25 00:00:00+00:00,0.003261,0.006440073
2020-07-26 00:00:00+00:00,0.003239,-0.002939851
2020-07-27 00:00:00+00:00,0.003162,-0.010449082
2020-07-28 00:00:00+00:00,0.003189,0.003692654
2020-07-29 00:00:00+00:00,0.003173,-0.002184447
2020-07-30 00:00:00+00:00,0.003228,0.007463454
2020-07-31 00:00:00+00:00,0.00323,0.000268996
2020-08-01 00:00:00+00:00,0.003715,0.060756296
2020-08-02 00:00:00+00:00,0.00334,-0.046212351
2020-08-03 00:00:00+00:00,0.003384,0.005683888
2020-08-04 00:00:00+00:00,0.003552,0.021042603
2020-08-05 00:00:00+00:00,0.003506,-0.005661045
2020-08-06 00:00:00+00:00,0.003562,0.006882003
2020-08-07 00:00:00+00:00,0.003496,-0.008122491
2020-08-08 00:00:00+00:00,0.003524,0.003464476
2020-08-09 00:00:00+00:00,0.003471,-0.006581286
2020-08-10 00:00:00+00:00,0.003505,0.004233409
2020-08-11 00:00:00+00:00,0.003397,-0.013592475
2020-08-12 00:00:00+00:00,0.003468,0.008983542
2020-08-13 00:00:00+00:00,0.003491,0.00287076
2020-08-14 00:00:00+00:00,0.003579,0.01081185
2020-08-15 00:00:00+00:00,0.003541,-0.004635772
2020-08-16 00:00:00+00:00,0.003535,-0.000736509
2020-08-17 00:00:00+00:00,0.003589,0.00658404
2020-08-18 00:00:00+00:00,0.003476,-0.013893691
2020-08-19 00:00:00+00:00,0.003418,-0.007307709
2020-08-20 00:00:00+00:00,0.003447,0.003669225
2020-08-21 00:00:00+00:00,0.003379,-0.008653092
2020-08-22 00:00:00+00:00,0.003434,0.007012099
2020-08-23 00:00:00+00:00,0.003398,-0.004576916
2020-08-24 00:00:00+00:00,0.00341,0.001531004
2020-08-25 00:00:00+00:00,0.003289,-0.015690506
2020-08-26 00:00:00+00:00,0.003285,-0.0005285
2020-08-27 00:00:00+00:00,0.003195,-0.012064511
2020-08-28 00:00:00+00:00,0.003255,0.00808013
2020-08-29 00:00:00+00:00,0.003273,0.002395012
2020-08-30 00:00:00+00:00,0.003298,0.003304646
2020-08-31 00:00:00+00:00,0.00321,-0.011745619
2020-09-01 00:00:00+00:00,0.003242,0.004307978
2020-09-02 00:00:00+00:00,0.003117,-0.017076208
2020-09-03 00:00:00+00:00,0.00276,-0.05282772
2020-09-04 00:00:00+00:00,0.002877,0.01803078
2020-09-05 00:00:00+00:00,0.00276,-0.01803078
2020-09-06 00:00:00+00:00,0.002779,0.002979465
2020-09-07 00:00:00+00:00,0.002816,0.005744104
2020-09-08 00:00:00+00:00,0.002745,-0.011090302
2020-09-09 00:00:00+00:00,0.002778,0.005189893
2020-09-10 00:00:00+00:00,0.002802,0.00373589
2020-09-11 00:00:00+00:00,0.002796,-0.000930964
2020-09-12 00:00:00+00:00,0.002815,0.002941232
2020-09-13 00:00:00+00:00,0.002787,-0.00434143
2020-09-14 00:00:00+00:00,0.002788,0.000155801
2020-09-15 00:00:00+00:00,0.002829,0.006340178
2020-09-16 00:00:00+00:00,0.002809,-0.003081208
2020-09-17 00:00:00+00:00,0.002805,-0.000618874
2020-09-18 00:00:00+00:00,0.002788,-0.002640096
2020-09-19 00:00:00+00:00,0.002793,0.000778166
2020-09-20 00:00:00+00:00,0.002775,-0.002807948
2020-09-21 00:00:00+00:00,0.002593,-0.029460471
2020-09-22 00:00:00+00:00,0.002641,0.007965884
2020-09-23 00:00:00+00:00,0.00254,-0.016934685
2020-09-24 00:00:00+00:00,0.00263,0.015122032
2020-09-25 00:00:00+00:00,0.002689,0.009635054
2020-09-26 00:00:00+00:00,0.002696,0.001129086
2020-09-27 00:00:00+00:00,0.002696,0
