Date,Close,Returns
2020-01-01 00:00:00+00:00,130.62,0.006060099
2020-01-02 00:00:00+00:00,127.11,-0.011829961
2020-01-03 00:00:00+00:00,134.29,0.023863955
2020-01-04 00:00:00+00:00,134.14,-0.000485372
2020-01-05 00:00:00+00:00,135.33,0.00383578
2020-01-06 00:00:00+00:00,144.04,0.027089031
2020-01-07 00:00:00+00:00,142.86,-0.003572467
2020-01-08 00:00:00+00:00,140.75,-0.006462242
2020-01-09 00:00:00+00:00,137.73,-0.009419856
2020-01-10 00:00:00+00:00,144.8,0.021740014
2020-01-11 00:00:00+00:00,142.4,-0.007258573
2020-01-12 00:00:00+00:00,146.57,0.012535099
2020-01-13 00:00:00+00:00,143.58,-0.008951139
2020-01-14 00:00:00+00:00,165.77,0.062411988
2020-01-15 00:00:00+00:00,166.6,0.00216906
2020-01-16 00:00:00+00:00,164.37,-0.005852442
2020-01-17 00:00:00+00:00,170.06,0.01477962
2020-01-18 00:00:00+00:00,174.43,0.011019006
2020-01-19 00:00:00+00:00,167.04,-0.018800699
2020-01-20 00:00:00+00:00,167.03,-2.60002E-05
2020-01-21 00:00:00+00:00,169.52,0.006426463
2020-01-22 00:00:00+00:00,168.19,-0.003420773
2020-01-23 00:00:00+00:00,162.97,-0.013692505
2020-01-24 00:00:00+00:00,162.63,-0.000907004
2020-01-25 00:00:00+00:00,160.52,-0.005671511
2020-01-26 00:00:00+00:00,167.9,0.019521545
2020-01-27 00:00:00+00:00,170.21,0.005934376
2020-01-28 00:00:00+00:00,175.88,0.014231385
2020-01-29 00:00:00+00:00,173.8,-0.005166685
2020-01-30 00:00:00+00:00,185.14,0.027450487
2020-01-31 00:00:00+00:00,180.14,-0.011890101
2020-02-01 00:00:00+00:00,183.82,0.008782603
2020-02-02 00:00:00+00:00,188.59,0.011125899
2020-02-03 00:00:00+00:00,189.92,0.003052041
2020-02-04 00:00:00+00:00,189.01,-0.00208592
2020-02-05 00:00:00+00:00,204.1,0.033358223
2020-02-06 00:00:00+00:00,213.27,0.019086764
2020-02-07 00:00:00+00:00,223.57,0.020483758
2020-02-08 00:00:00+00:00,223.57,0
2020-02-09 00:00:00+00:00,228.64,0.009738685
2020-02-10 00:00:00+00:00,223.03,-0.010788927
2020-02-11 00:00:00+00:00,237.16,0.026678157
2020-02-12 00:00:00+00:00,266.24,0.050231863
2020-02-13 00:00:00+00:00,268.48,0.003638635
2020-02-14 00:00:00+00:00,285.4,0.02654203
2020-02-15 00:00:00+00:00,265.08,-0.032077007
2020-02-16 00:00:00+00:00,258.87,-0.010295238
2020-02-17 00:00:00+00:00,268,0.01505307
2020-02-18 00:00:00+00:00,282.96,0.023590253
2020-02-19 00:00:00+00:00,258.43,-0.039382119
2020-02-20 00:00:00+00:00,257.11,-0.002223959
