Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1580000000000.0,2020-01-02 11:00:00+00:00,BCHUSDT,203.54,203.79,202.29,202.29,10995.43,2232444.229,1615
1580000000000.0,2020-01-02 12:00:00+00:00,BCHUSDT,202.35,203.45,202.23,203.38,8413.604,1707806.244,1358
1580000000000.0,2020-01-02 13:00:00+00:00,BCHUSDT,203.43,204.1,201.45,202.49,12860.428,2606289.596,1867
1580000000000.0,2020-01-02 14:00:00+00:00,BCHUSDT,202.5,204.4,202.11,202.96,14561.943,2958773.695,2124
1580000000000.0,2020-01-02 15:00:00+00:00,BCHUSDT,202.96,204.07,202.01,202.6,14476.272,2938171.167,1801
1580000000000.0,2020-01-02 16:00:00+00:00,BCHUSDT,202.58,203.25,197.23,199.12,19102.265,3837965.726,2300
1580000000000.0,2020-01-02 17:00:00+00:00,BCHUSDT,199.1,199.11,193.0,196.93,28601.998,5623733.046,3895
1580000000000.0,2020-01-02 18:00:00+00:00,BCHUSDT,197.01,197.11,196.29,196.7,5904.686,1161457.958,1173
1580000000000.0,2020-01-02 19:00:00+00:00,BCHUSDT,196.76,196.87,195.72,196.05,8915.494,1749596.045,1420
1580000000000.0,2020-01-02 20:00:00+00:00,BCHUSDT,196.05,196.73,192.08,194.8,22881.744,4452843.055,2785
1580000000000.0,2020-01-02 21:00:00+00:00,BCHUSDT,194.79,195.41,193.76,194.9,6581.723,1280049.718,1210
1580000000000.0,2020-01-02 22:00:00+00:00,BCHUSDT,194.92,195.68,194.54,195.52,2880.043,561597.2194,783
1580000000000.0,2020-01-02 23:00:00+00:00,BCHUSDT,195.52,196.28,195.1,195.73,7703.094,1507463.342,1168
1580000000000.0,2020-01-03 00:00:00+00:00,BCHUSDT,195.6,196.11,193.81,194.51,12506.967,2438106.599,1881
1580000000000.0,2020-01-03 01:00:00+00:00,BCHUSDT,194.46,194.69,192.05,192.48,10250.769,1985170.595,1789
1580000000000.0,2020-01-03 02:00:00+00:00,BCHUSDT,192.45,195.99,192.13,195.66,13084.779,2543631.856,1930
1580000000000.0,2020-01-03 03:00:00+00:00,BCHUSDT,195.71,195.93,195.0,195.7,5632.505,1100918.514,1058
1580000000000.0,2020-01-03 04:00:00+00:00,BCHUSDT,195.7,205.8,195.68,202.96,31527.259,6313258.75,4505
1580000000000.0,2020-01-03 05:00:00+00:00,BCHUSDT,203.16,204.68,202.14,204.08,18462.038,3751338.383,2566
1580000000000.0,2020-01-03 06:00:00+00:00,BCHUSDT,204.08,207.0,202.9,205.45,19195.319,3930209.774,2578
1580000000000.0,2020-01-03 07:00:00+00:00,BCHUSDT,205.53,207.7,204.51,205.54,21943.653,4519853.889,3620
1580000000000.0,2020-01-03 08:00:00+00:00,BCHUSDT,205.54,209.7,205.1,209.03,22154.56,4606360.191,4699
1580000000000.0,2020-01-03 09:00:00+00:00,BCHUSDT,209.03,214.0,208.93,212.69,33834.837,7157986.06,4981
1580000000000.0,2020-01-03 10:00:00+00:00,BCHUSDT,212.69,213.25,210.21,212.25,24442.604,5174048.762,3273
1580000000000.0,2020-01-03 11:00:00+00:00,BCHUSDT,212.25,214.56,211.99,213.52,16773.076,3573114.724,2534
1580000000000.0,2020-01-03 12:00:00+00:00,BCHUSDT,213.53,214.7,212.55,213.12,15618.034,3336661.333,2015
1580000000000.0,2020-01-03 13:00:00+00:00,BCHUSDT,213.21,219.14,212.95,216.63,26484.773,5702778.576,3737
1580000000000.0,2020-01-03 14:00:00+00:00,BCHUSDT,216.55,218.0,211.85,212.21,43476.173,9272409.739,5436
1580000000000.0,2020-01-03 15:00:00+00:00,BCHUSDT,212.17,216.55,212.17,216.34,22693.313,4864438.954,2976
1580000000000.0,2020-01-03 16:00:00+00:00,BCHUSDT,216.2,225.0,215.3,223.35,66639.377,14732698.47,9307
1580000000000.0,2020-01-03 17:00:00+00:00,BCHUSDT,223.35,226.2,219.79,221.22,43470.834,9647262.873,5864
1580000000000.0,2020-01-03 18:00:00+00:00,BCHUSDT,221.3,221.82,219.68,220.39,16772.032,3701299.901,2583
1580000000000.0,2020-01-03 19:00:00+00:00,BCHUSDT,220.32,221.4,217.0,221.21,25036.841,5493537.973,3978
1580000000000.0,2020-01-03 20:00:00+00:00,BCHUSDT,221.21,221.89,218.66,221.21,19323.224,4261817.269,2862
1580000000000.0,2020-01-03 21:00:00+00:00,BCHUSDT,221.2,222.23,219.13,219.9,15685.29,3461100.694,2606
1580000000000.0,2020-01-03 22:00:00+00:00,BCHUSDT,219.86,222.4,219.8,221.78,16504.043,3645383.856,2679
1580000000000.0,2020-01-03 23:00:00+00:00,BCHUSDT,221.85,223.9,221.42,222.31,19455.742,4326746.445,2814
1580000000000.0,2020-01-04 00:00:00+00:00,BCHUSDT,222.31,223.12,219.38,220.85,20039.2,4432279.802,3122
1580000000000.0,2020-01-04 01:00:00+00:00,BCHUSDT,220.85,220.92,219.3,220.11,14578.867,3208364.438,1995
1580000000000.0,2020-01-04 02:00:00+00:00,BCHUSDT,220.11,223.49,219.47,223.39,13789.673,3048289.939,1933
1580000000000.0,2020-01-04 03:00:00+00:00,BCHUSDT,223.27,223.27,221.32,221.53,14263.215,3168727.786,1977
1580000000000.0,2020-01-04 04:00:00+00:00,BCHUSDT,221.41,222.42,220.0,221.99,12882.938,2849316.189,1979
1580000000000.0,2020-01-04 05:00:00+00:00,BCHUSDT,222.0,222.88,221.0,222.39,10713.828,2380194.209,1717
1580000000000.0,2020-01-04 06:00:00+00:00,BCHUSDT,222.42,224.5,222.09,224.11,17188.924,3838506.503,2536
1580000000000.0,2020-01-04 07:00:00+00:00,BCHUSDT,224.02,224.97,222.61,223.52,20640.032,4616349.288,2773
1580000000000.0,2020-01-04 08:00:00+00:00,BCHUSDT,223.52,225.73,221.06,223.14,35079.264,7833960.361,3625
1580000000000.0,2020-01-04 09:00:00+00:00,BCHUSDT,223.14,225.35,222.23,224.8,21725.89,4860637.779,2839
1580000000000.0,2020-01-04 10:00:00+00:00,BCHUSDT,224.81,227.19,223.5,223.77,37404.737,8426297.702,4652
1580000000000.0,2020-01-04 11:00:00+00:00,BCHUSDT,223.63,224.99,222.22,224.57,26499.162,5931941.634,3504
1580000000000.0,2020-01-04 12:00:00+00:00,BCHUSDT,224.57,224.64,220.01,220.9,31734.979,7036240.151,4175
1580000000000.0,2020-01-04 13:00:00+00:00,BCHUSDT,220.95,222.75,220.0,221.47,32138.281,7112843.939,4055
1580000000000.0,2020-01-04 14:00:00+00:00,BCHUSDT,221.47,222.1,220.61,221.18,16140.583,3575465.054,2201
1580000000000.0,2020-01-04 15:00:00+00:00,BCHUSDT,221.11,222.79,220.35,221.71,16767.497,3717791.573,2549
1580000000000.0,2020-01-04 16:00:00+00:00,BCHUSDT,221.63,224.29,220.8,222.04,22118.462,4919551.387,3429
1580000000000.0,2020-01-04 17:00:00+00:00,BCHUSDT,221.99,224.14,221.77,224.0,15287.593,3409124.0,2878
1580000000000.0,2020-01-04 18:00:00+00:00,BCHUSDT,224.05,226.51,221.2,222.25,32155.953,7197669.324,4992
1580000000000.0,2020-01-04 19:00:00+00:00,BCHUSDT,222.21,225.12,221.4,224.02,23472.915,5245203.147,3741
1580000000000.0,2020-01-04 20:00:00+00:00,BCHUSDT,224.03,224.79,223.45,224.33,10472.51,2349545.062,1714
1580000000000.0,2020-01-04 21:00:00+00:00,BCHUSDT,224.33,224.93,223.41,224.28,10923.234,2450116.866,1628
1580000000000.0,2020-01-04 22:00:00+00:00,BCHUSDT,224.21,224.87,223.55,224.15,7564.744,1695575.394,1452
1580000000000.0,2020-01-04 23:00:00+00:00,BCHUSDT,224.15,225.0,222.69,224.37,14952.363,3350737.278,1958
1580000000000.0,2020-01-05 00:00:00+00:00,BCHUSDT,224.24,227.0,224.24,225.55,28392.379,6408295.753,3935
1580000000000.0,2020-01-05 01:00:00+00:00,BCHUSDT,225.55,227.6,225.11,225.89,29127.24,6594118.672,4191
1580000000000.0,2020-01-05 02:00:00+00:00,BCHUSDT,225.84,226.35,224.45,224.99,22233.648,5007215.782,2884
1580000000000.0,2020-01-05 03:00:00+00:00,BCHUSDT,224.99,226.02,224.9,225.88,17931.986,4043663.212,2361
1580000000000.0,2020-01-05 04:00:00+00:00,BCHUSDT,225.91,226.44,222.61,224.28,23854.159,5344855.766,3413
1580000000000.0,2020-01-05 05:00:00+00:00,BCHUSDT,224.28,224.36,222.99,224.09,14922.051,3336408.147,2284
1580000000000.0,2020-01-05 06:00:00+00:00,BCHUSDT,224.09,225.32,223.82,224.2,14273.85,3203716.42,1929
1580000000000.0,2020-01-05 07:00:00+00:00,BCHUSDT,224.2,224.47,223.68,224.01,10154.35,2275132.833,1614
1580000000000.0,2020-01-05 08:00:00+00:00,BCHUSDT,224.01,224.38,220.66,221.52,19201.468,4271998.14,2893
1580000000000.0,2020-01-05 09:00:00+00:00,BCHUSDT,221.55,222.8,220.51,222.45,18770.471,4166395.998,2841
1580000000000.0,2020-01-05 10:00:00+00:00,BCHUSDT,222.45,222.76,221.16,221.73,13356.705,2965347.903,1878
1580000000000.0,2020-01-05 11:00:00+00:00,BCHUSDT,221.82,223.38,221.55,222.45,15347.888,3413678.747,2161
1580000000000.0,2020-01-05 12:00:00+00:00,BCHUSDT,222.45,225.0,222.45,224.9,18965.109,4242926.784,2579
1580000000000.0,2020-01-05 13:00:00+00:00,BCHUSDT,224.98,225.05,222.83,223.7,18513.41,4145322.303,2440
1580000000000.0,2020-01-05 14:00:00+00:00,BCHUSDT,223.71,224.47,223.27,223.3,14209.777,3183019.192,1919
1580000000000.0,2020-01-05 15:00:00+00:00,BCHUSDT,223.24,226.43,223.2,225.19,28872.428,6487315.489,4014
1580000000000.0,2020-01-05 16:00:00+00:00,BCHUSDT,225.12,226.23,222.5,223.22,34391.458,7724530.427,4546
1580000000000.0,2020-01-05 17:00:00+00:00,BCHUSDT,223.17,225.0,222.2,224.31,23104.199,5168755.73,2995
1580000000000.0,2020-01-05 18:00:00+00:00,BCHUSDT,224.32,225.28,223.23,224.39,16586.046,3716712.352,2310
1580000000000.0,2020-01-05 19:00:00+00:00,BCHUSDT,224.32,224.65,223.8,224.05,16574.039,3716946.876,2113
1580000000000.0,2020-01-05 20:00:00+00:00,BCHUSDT,224.06,224.59,223.5,223.92,10720.686,2401388.041,1558
1580000000000.0,2020-01-05 21:00:00+00:00,BCHUSDT,223.92,223.92,221.28,221.62,19514.673,4344554.996,2862
1580000000000.0,2020-01-05 22:00:00+00:00,BCHUSDT,221.62,222.83,221.28,222.65,13284.412,2951893.156,1966
1580000000000.0,2020-01-05 23:00:00+00:00,BCHUSDT,222.67,223.5,221.71,222.68,17869.109,3979868.539,2414
1580000000000.0,2020-01-06 00:00:00+00:00,BCHUSDT,222.73,224.12,222.0,224.03,21021.334,4685901.001,2354
1580000000000.0,2020-01-06 01:00:00+00:00,BCHUSDT,224.0,237.58,223.21,232.88,57628.514,13209247.9,6847
1580000000000.0,2020-01-06 02:00:00+00:00,BCHUSDT,232.89,236.55,232.71,236.39,61653.704,14442090.38,8320
1580000000000.0,2020-01-06 03:00:00+00:00,BCHUSDT,236.42,239.44,234.17,237.16,44553.475,10538326.49,5766
1580000000000.0,2020-01-06 04:00:00+00:00,BCHUSDT,237.16,238.2,235.67,237.05,25247.042,5979171.628,3361
1580000000000.0,2020-01-06 05:00:00+00:00,BCHUSDT,237.14,237.4,235.13,236.4,17357.943,4099733.828,2310
1580000000000.0,2020-01-06 06:00:00+00:00,BCHUSDT,236.4,236.85,235.7,236.01,12673.666,2994042.137,1634
1580000000000.0,2020-01-06 07:00:00+00:00,BCHUSDT,236.03,236.4,235.36,235.36,10720.508,2530162.11,1466
1580000000000.0,2020-01-06 08:00:00+00:00,BCHUSDT,235.34,237.8,235.2,237.4,20589.756,4864478.699,2478
1580000000000.0,2020-01-06 09:00:00+00:00,BCHUSDT,237.35,237.39,234.2,235.8,27241.888,6416339.735,3706
1580000000000.0,2020-01-06 10:00:00+00:00,BCHUSDT,235.74,236.75,235.29,236.09,17437.279,4114109.801,2266
1580000000000.0,2020-01-06 11:00:00+00:00,BCHUSDT,236.11,236.99,234.7,235.43,19632.618,4628924.804,2669
1580000000000.0,2020-01-06 12:00:00+00:00,BCHUSDT,235.43,237.5,234.96,237.09,14628.559,3454144.03,2013
1580000000000.0,2020-01-06 13:00:00+00:00,BCHUSDT,237.18,238.36,231.6,233.67,38614.432,9094968.741,4329
1580000000000.0,2020-01-06 14:00:00+00:00,BCHUSDT,233.67,237.1,232.19,236.27,35589.982,8364557.295,4761
1580000000000.0,2020-01-06 15:00:00+00:00,BCHUSDT,236.27,236.63,234.02,234.07,20729.354,4879812.534,2339
1580000000000.0,2020-01-06 16:00:00+00:00,BCHUSDT,234.07,236.26,232.3,234.4,21027.675,4935442.888,3040
1580000000000.0,2020-01-06 17:00:00+00:00,BCHUSDT,234.57,236.09,234.15,235.49,13079.78,3078841.398,1687
1580000000000.0,2020-01-06 18:00:00+00:00,BCHUSDT,235.49,235.64,233.72,234.18,13022.633,3056169.298,1617
1580000000000.0,2020-01-06 19:00:00+00:00,BCHUSDT,234.02,235.97,234.01,235.47,10402.436,2445957.395,1448
1580000000000.0,2020-01-06 20:00:00+00:00,BCHUSDT,235.47,237.34,235.27,236.58,15369.073,3629165.125,1804
1580000000000.0,2020-01-06 21:00:00+00:00,BCHUSDT,236.46,238.29,236.11,236.49,18917.436,4489782.224,2311
1580000000000.0,2020-01-06 22:00:00+00:00,BCHUSDT,236.36,248.08,236.3,243.53,45036.443,10929258.96,6384
1580000000000.0,2020-01-06 23:00:00+00:00,BCHUSDT,243.55,245.43,243.11,244.1,23838.985,5820809.062,3589
1580000000000.0,2020-01-07 00:00:00+00:00,BCHUSDT,244.12,246.97,241.49,242.09,43088.219,10550270.99,7348
1580000000000.0,2020-01-07 01:00:00+00:00,BCHUSDT,242.06,244.26,242.06,243.87,17009.947,4136505.956,2577
1580000000000.0,2020-01-07 02:00:00+00:00,BCHUSDT,244.17,245.39,242.64,242.92,18578.268,4535396.151,2588
1580000000000.0,2020-01-07 03:00:00+00:00,BCHUSDT,242.97,244.23,242.34,242.51,17301.304,4208919.057,1992
1580000000000.0,2020-01-07 04:00:00+00:00,BCHUSDT,242.57,242.78,239.46,240.26,20317.414,4893898.422,3147
1580000000000.0,2020-01-07 05:00:00+00:00,BCHUSDT,240.25,242.65,240.06,242.31,15154.839,3660644.716,2011
1580000000000.0,2020-01-07 06:00:00+00:00,BCHUSDT,242.31,242.36,240.85,241.91,14320.753,3460768.17,1885
1580000000000.0,2020-01-07 07:00:00+00:00,BCHUSDT,241.94,242.24,239.88,241.2,19982.457,4814517.987,2448
1580000000000.0,2020-01-07 08:00:00+00:00,BCHUSDT,241.26,242.16,240.64,241.49,15228.099,3675500.571,1724
1580000000000.0,2020-01-07 09:00:00+00:00,BCHUSDT,241.48,241.74,240.0,240.96,13648.119,3289027.964,1893
1580000000000.0,2020-01-07 10:00:00+00:00,BCHUSDT,240.9,242.72,240.47,242.57,14173.299,3423141.292,1796
1580000000000.0,2020-01-07 11:00:00+00:00,BCHUSDT,242.56,243.59,241.08,241.1,26644.706,6459149.549,3323
1580000000000.0,2020-01-07 12:00:00+00:00,BCHUSDT,241.05,241.95,237.77,238.2,30660.758,7351431.74,4964
1580000000000.0,2020-01-07 13:00:00+00:00,BCHUSDT,238.2,238.23,235.2,237.51,28481.674,6740838.534,4267
1580000000000.0,2020-01-07 14:00:00+00:00,BCHUSDT,237.51,237.92,235.12,235.49,22473.815,5322723.322,2566
1580000000000.0,2020-01-07 15:00:00+00:00,BCHUSDT,235.56,236.58,232.22,233.39,38385.371,8988942.874,5201
1580000000000.0,2020-01-07 16:00:00+00:00,BCHUSDT,233.39,240.25,231.93,239.09,40997.849,9711294.481,5650
1580000000000.0,2020-01-07 17:00:00+00:00,BCHUSDT,239.05,244.07,237.43,242.02,33855.982,8165642.942,4946
1580000000000.0,2020-01-07 18:00:00+00:00,BCHUSDT,242.05,245.84,240.45,240.82,42478.401,10326514.19,7252
1580000000000.0,2020-01-07 19:00:00+00:00,BCHUSDT,240.71,245.22,237.7,241.92,47793.655,11577471.61,5605
1580000000000.0,2020-01-07 20:00:00+00:00,BCHUSDT,241.88,245.72,241.31,243.99,24463.789,5962455.769,3439
1580000000000.0,2020-01-07 21:00:00+00:00,BCHUSDT,244.07,244.53,240.5,241.38,26375.237,6396308.834,3507
1580000000000.0,2020-01-07 22:00:00+00:00,BCHUSDT,241.38,242.76,239.82,241.65,13465.978,3249980.626,1967
1580000000000.0,2020-01-07 23:00:00+00:00,BCHUSDT,241.75,245.21,241.27,242.32,26084.523,6354630.591,3343
1580000000000.0,2020-01-08 00:00:00+00:00,BCHUSDT,242.36,257.71,242.0,253.58,51449.752,12667955.15,7081
1580000000000.0,2020-01-08 01:00:00+00:00,BCHUSDT,253.47,255.41,246.73,247.69,37513.076,9383019.076,5828
1580000000000.0,2020-01-08 02:00:00+00:00,BCHUSDT,247.77,249.48,242.62,243.31,28865.206,7109056.748,4645
1580000000000.0,2020-01-08 03:00:00+00:00,BCHUSDT,243.45,244.8,239.98,243.0,33152.853,8039691.626,4625
1580000000000.0,2020-01-08 04:00:00+00:00,BCHUSDT,243.27,246.13,243.05,245.61,16322.562,3988858.819,2357
1580000000000.0,2020-01-08 05:00:00+00:00,BCHUSDT,245.63,246.9,244.2,245.77,22856.045,5605946.863,2364
1580000000000.0,2020-01-08 06:00:00+00:00,BCHUSDT,245.77,247.0,244.29,245.1,24758.338,6082483.643,2296
1580000000000.0,2020-01-08 07:00:00+00:00,BCHUSDT,245.1,245.68,242.77,243.55,14194.278,3463358.068,2189
1580000000000.0,2020-01-08 08:00:00+00:00,BCHUSDT,243.67,245.18,242.5,244.84,16680.373,4070376.699,2389
1580000000000.0,2020-01-08 09:00:00+00:00,BCHUSDT,244.77,245.09,242.99,243.49,14067.521,3430751.431,2023
1580000000000.0,2020-01-08 10:00:00+00:00,BCHUSDT,243.56,245.47,243.2,243.93,15860.64,3880086.453,2109
1580000000000.0,2020-01-08 11:00:00+00:00,BCHUSDT,243.98,245.75,243.23,243.47,13674.62,3342256.525,1769
1580000000000.0,2020-01-08 12:00:00+00:00,BCHUSDT,243.43,244.52,240.03,240.63,22092.181,5356763.879,2828
1580000000000.0,2020-01-08 13:00:00+00:00,BCHUSDT,240.78,245.6,237.27,243.03,43276.134,10448124.9,6068
1580000000000.0,2020-01-08 14:00:00+00:00,BCHUSDT,243.12,243.12,237.09,239.8,27117.378,6503117.409,4137
1580000000000.0,2020-01-08 15:00:00+00:00,BCHUSDT,239.94,241.13,235.07,239.11,27712.373,6597399.322,4391
1580000000000.0,2020-01-08 16:00:00+00:00,BCHUSDT,239.02,240.9,230.0,233.52,74924.158,17607727.78,10900
1580000000000.0,2020-01-08 17:00:00+00:00,BCHUSDT,233.55,238.8,232.26,237.58,27843.013,6548742.694,4877
1580000000000.0,2020-01-08 18:00:00+00:00,BCHUSDT,237.63,238.85,235.33,236.15,15535.874,3680251.12,2887
1580000000000.0,2020-01-08 19:00:00+00:00,BCHUSDT,236.15,236.88,233.0,234.48,23472.503,5508260.758,3629
1580000000000.0,2020-01-08 20:00:00+00:00,BCHUSDT,234.4,237.21,233.4,235.36,29247.893,6877644.389,4338
1580000000000.0,2020-01-08 21:00:00+00:00,BCHUSDT,235.31,236.79,234.65,235.98,11351.089,2675928.677,1789
1580000000000.0,2020-01-08 22:00:00+00:00,BCHUSDT,236.26,241.14,235.66,240.31,8059.537,1919540.787,1644
1580000000000.0,2020-01-08 23:00:00+00:00,BCHUSDT,240.33,242.5,239.18,240.17,11455.72,2760722.627,1824
1580000000000.0,2020-01-09 00:00:00+00:00,BCHUSDT,240.17,242.0,236.91,239.73,27279.12,6524363.148,3939
1580000000000.0,2020-01-09 01:00:00+00:00,BCHUSDT,239.73,244.0,239.36,242.27,20255.905,4906796.644,3267
1580000000000.0,2020-01-09 02:00:00+00:00,BCHUSDT,242.43,243.29,239.74,240.82,8842.698,2135424.853,1532
1580000000000.0,2020-01-09 03:00:00+00:00,BCHUSDT,240.84,240.99,237.47,238.5,15152.323,3622466.621,2281
1580000000000.0,2020-01-09 04:00:00+00:00,BCHUSDT,238.33,240.03,237.9,238.85,10614.475,2536337.418,1499
1580000000000.0,2020-01-09 05:00:00+00:00,BCHUSDT,238.85,239.71,237.17,239.29,14173.592,3380930.763,1920
1580000000000.0,2020-01-09 06:00:00+00:00,BCHUSDT,239.21,239.56,237.26,238.0,18073.437,4309094.062,2506
1580000000000.0,2020-01-09 07:00:00+00:00,BCHUSDT,237.95,239.78,237.55,238.22,16150.131,3857901.389,1940
1580000000000.0,2020-01-09 08:00:00+00:00,BCHUSDT,238.22,239.1,235.9,236.12,17393.586,4137256.41,2303
1580000000000.0,2020-01-09 09:00:00+00:00,BCHUSDT,236.06,237.1,234.11,234.76,17493.419,4121271.023,2787
1580000000000.0,2020-01-09 10:00:00+00:00,BCHUSDT,234.77,237.69,233.39,237.67,20057.158,4737080.052,2670
1580000000000.0,2020-01-09 11:00:00+00:00,BCHUSDT,237.55,237.56,234.99,236.13,11276.091,2663665.537,1813
1580000000000.0,2020-01-09 12:00:00+00:00,BCHUSDT,236.2,236.75,235.03,236.44,11993.436,2830647.925,1805
1580000000000.0,2020-01-09 13:00:00+00:00,BCHUSDT,236.36,237.5,235.83,236.0,14337.843,3394631.229,2064
1580000000000.0,2020-01-09 14:00:00+00:00,BCHUSDT,236.0,236.63,234.94,235.04,6799.821,1602910.834,1248
1580000000000.0,2020-01-09 15:00:00+00:00,BCHUSDT,235.05,236.65,234.85,235.66,10493.427,2473249.085,1593
1580000000000.0,2020-01-09 16:00:00+00:00,BCHUSDT,235.66,236.95,232.24,233.02,26725.044,6252244.787,4000
1580000000000.0,2020-01-09 17:00:00+00:00,BCHUSDT,233.05,234.07,231.1,231.87,19049.249,4429957.121,2886
1580000000000.0,2020-01-09 18:00:00+00:00,BCHUSDT,231.81,233.5,231.32,232.77,13450.093,3127635.821,1719
1580000000000.0,2020-01-09 19:00:00+00:00,BCHUSDT,232.74,236.16,232.55,235.46,17241.114,4044590.542,2855
1580000000000.0,2020-01-09 20:00:00+00:00,BCHUSDT,235.43,238.0,234.11,234.79,29296.204,6925562.463,5239
1580000000000.0,2020-01-09 21:00:00+00:00,BCHUSDT,234.81,236.21,233.92,234.92,15819.81,3719960.62,2553
1580000000000.0,2020-01-09 22:00:00+00:00,BCHUSDT,234.87,236.67,234.75,236.03,9508.685,2241142.337,1441
1580000000000.0,2020-01-09 23:00:00+00:00,BCHUSDT,236.08,239.98,234.9,238.03,20118.398,4771152.668,3009
1580000000000.0,2020-01-10 00:00:00+00:00,BCHUSDT,238.08,240.69,237.59,237.8,20354.614,4869310.652,2776
1580000000000.0,2020-01-10 01:00:00+00:00,BCHUSDT,237.82,238.63,236.54,237.06,14250.777,3385854.888,1707
1580000000000.0,2020-01-10 02:00:00+00:00,BCHUSDT,237.03,238.55,236.49,236.97,16549.661,3927364.793,1926
1580000000000.0,2020-01-10 03:00:00+00:00,BCHUSDT,236.97,237.78,235.91,237.19,13318.978,3155497.927,1909
1580000000000.0,2020-01-10 04:00:00+00:00,BCHUSDT,237.21,237.21,234.95,236.39,13979.108,3298800.968,2171
