Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
1.65E+12,2022-05-10 05:00:00+00:00,BTCUSDT,31208.8,31975,31193.4,31812.2,40082.481,1266623097,356489
1.65E+12,2022-05-10 06:00:00+00:00,BTCUSDT,31812.1,32650,31800,32067.8,55861.649,1803025137,492269
1.65E+12,2022-05-10 07:00:00+00:00,BTCUSDT,32067.8,32200.4,31600,31603.1,35691.916,1138972895,334531
1.65E+12,2022-05-10 08:00:00+00:00,BTCUSDT,31602.8,32035.1,31541.6,31750.1,31337.674,995494988.3,286466
1.65E+12,2022-05-10 09:00:00+00:00,BTCUSDT,31750.1,31936.2,31283.3,31387.3,35052.395,1106792763,317757
1.65E+12,2022-05-10 10:00:00+00:00,BTCUSDT,31387.4,31574.3,31231,31303.1,23624.377,741950906.1,225733
1.65E+12,2022-05-10 11:00:00+00:00,BTCUSDT,31303.1,31840,31250,31623.1,21062.532,664710347.7,235615
1.65E+12,2022-05-10 12:00:00+00:00,BTCUSDT,31623.1,32300,31508.4,32153.2,30947.619,987355234.6,317867
1.65E+12,2022-05-10 13:00:00+00:00,BTCUSDT,32153.3,32387.4,31527,31809.8,49354.203,1576025182,461330
1.65E+12,2022-05-10 14:00:00+00:00,BTCUSDT,31809.9,32196.6,30828.1,31078.4,64014.439,2014369910,535405
1.65E+12,2022-05-10 15:00:00+00:00,BTCUSDT,31078.3,31528,30850,31314.3,43730.048,1363148328,435122
1.65E+12,2022-05-10 16:00:00+00:00,BTCUSDT,31314.3,31440,30949.8,31204.8,25756.274,803578279.2,291430
1.65E+12,2022-05-10 17:00:00+00:00,BTCUSDT,31204.7,31788,31188.8,31677.1,27126.001,854624643.6,279219
1.65E+12,2022-05-10 18:00:00+00:00,BTCUSDT,31675.2,31779.9,31407,31616.6,18881.426,596938701.6,208416
1.65E+12,2022-05-10 19:00:00+00:00,BTCUSDT,31616.5,31696.6,31200.5,31318,17998.07,565177411.8,194414
1.65E+12,2022-05-10 20:00:00+00:00,BTCUSDT,31318,31346.4,30911,30996.5,16765.624,521509471.3,171054
1.65E+12,2022-05-10 21:00:00+00:00,BTCUSDT,30996.5,31144.9,30210.9,30217.3,33756.651,1035383522,317348
1.65E+12,2022-05-10 22:00:00+00:00,BTCUSDT,30216.6,30929.6,30129.6,30773.4,44914.453,1372514174,357210
1.65E+12,2022-05-10 23:00:00+00:00,BTCUSDT,30773.4,31253.1,30671.5,31002.1,24632.895,764112073.8,247450
1.65E+12,2022-05-11 00:00:00+00:00,BTCUSDT,31002.1,31347.5,30796.3,31031.9,18975.624,589901641.4,204803
1.65E+12,2022-05-11 01:00:00+00:00,BTCUSDT,31032,31082.6,30685,30762.4,12582.675,388643235.4,150138
1.65E+12,2022-05-11 02:00:00+00:00,BTCUSDT,30762.4,31541,30612.2,31462.2,26293.825,820457156.2,254322
1.65E+12,2022-05-11 03:00:00+00:00,BTCUSDT,31462.1,31682,31134.8,31190,16807.243,527640607.5,177541
1.65E+12,2022-05-11 04:00:00+00:00,BTCUSDT,31190,31391.1,31047,31200.5,16275.131,508082474,163840
1.65E+12,2022-05-11 05:00:00+00:00,BTCUSDT,31200.5,31908.8,31070,31419.7,33704.678,1063196699,283358
1.65E+12,2022-05-11 06:00:00+00:00,BTCUSDT,31419.7,31511.3,30334.3,30487.4,24305.839,752695530,258482
1.65E+12,2022-05-11 07:00:00+00:00,BTCUSDT,30487.5,30794.4,30188,30598.9,45868.956,1395774064,399511
1.65E+12,2022-05-11 08:00:00+00:00,BTCUSDT,30598.9,31419.8,30366.5,31395,44430.616,1372089392,376184
1.65E+12,2022-05-11 09:00:00+00:00,BTCUSDT,31392.7,31787.1,31067.8,31742.2,36712.232,1153958357,337011
1.65E+12,2022-05-11 10:00:00+00:00,BTCUSDT,31742.2,32197.6,31555,31835,38132.56,1214522930,338084
1.65E+12,2022-05-11 11:00:00+00:00,BTCUSDT,31835.1,31895.8,31452,31517.1,24591.314,778073381.4,260345
1.65E+12,2022-05-11 12:00:00+00:00,BTCUSDT,31517.1,31776,29000,29298.7,135269.988,4089222369,994764
1.65E+12,2022-05-11 13:00:00+00:00,BTCUSDT,29294.6,31889.6,29118.2,31223,130724.255,3948911235,1107051
1.65E+12,2022-05-11 14:00:00+00:00,BTCUSDT,31223,32067.9,30718,31815.3,73619.559,2307246515,637555
1.65E+12,2022-05-11 15:00:00+00:00,BTCUSDT,31814.9,31839.9,30778.3,30971.3,44923.927,1404498743,402774
1.65E+12,2022-05-11 16:00:00+00:00,BTCUSDT,30971.4,31129.9,30200,30324.6,40056.992,1227651676,377262
1.65E+12,2022-05-11 17:00:00+00:00,BTCUSDT,30323.2,30437.4,29388,29899.9,62124.334,1861750754,534634
1.65E+12,2022-05-11 18:00:00+00:00,BTCUSDT,29900,30250,29725.1,29904.4,36238.275,1086146662,354020
1.65E+12,2022-05-11 19:00:00+00:00,BTCUSDT,29904.3,30042,29156.5,29360.5,40199.209,1188311629,390207
1.65E+12,2022-05-11 20:00:00+00:00,BTCUSDT,29360.5,29655,28155,28463.8,69452.922,2008431474,626696
1.65E+12,2022-05-11 21:00:00+00:00,BTCUSDT,28463.8,29290.5,27651,29089.6,74538.957,2126558526,770821
1.65E+12,2022-05-11 22:00:00+00:00,BTCUSDT,29089.7,29344.7,28504,28839.2,34214.923,988777274.4,365196
1.65E+12,2022-05-11 23:00:00+00:00,BTCUSDT,28837.5,29100,28600,29074.7,21831.938,630117279.1,230979
1.65E+12,2022-05-12 00:00:00+00:00,BTCUSDT,29077.9,30257,28940.6,29808.3,43229.289,1282826458,408808
1.65E+12,2022-05-12 01:00:00+00:00,BTCUSDT,29808.3,29990.4,29078,29199.7,27742.606,819731661.5,267061
1.65E+12,2022-05-12 02:00:00+00:00,BTCUSDT,29199.7,29446.6,28669.9,28789.5,29322.364,851138588.1,299169
1.65E+12,2022-05-12 03:00:00+00:00,BTCUSDT,28787.1,28968,28333,28380.9,29699.512,850651211.2,312067
1.65E+12,2022-05-12 04:00:00+00:00,BTCUSDT,28380.8,28456.8,27008.3,27771.9,73924.551,2054208163,729866
1.65E+12,2022-05-12 05:00:00+00:00,BTCUSDT,27771.8,27846.9,26700,27103.1,71004.517,1930770249,712857
1.65E+12,2022-05-12 06:00:00+00:00,BTCUSDT,27103.1,27964.9,26950,27079,53301.189,1454097673,533795
1.65E+12,2022-05-12 07:00:00+00:00,BTCUSDT,27080.1,28600,26631,28151.9,79668.874,2211482873,771583
1.65E+12,2022-05-12 08:00:00+00:00,BTCUSDT,28151.4,28276.7,27450,28080,44426.322,1238726183,479185
1.65E+12,2022-05-12 09:00:00+00:00,BTCUSDT,28080.3,28493,27875.6,28043.3,29728.773,836971819.1,329833
1.65E+12,2022-05-12 10:00:00+00:00,BTCUSDT,28043.3,28898,27724,28590.9,38768.584,1098116247,405862
1.65E+12,2022-05-12 11:00:00+00:00,BTCUSDT,28590.9,29269,28305,28460.5,43835.701,1259113779,432792
1.65E+12,2022-05-12 12:00:00+00:00,BTCUSDT,28460.5,28767.6,27919.7,28494.8,41791.323,1183649763,405156
1.65E+12,2022-05-12 13:00:00+00:00,BTCUSDT,28494.7,28885,27888.8,28201.1,47943.168,1358777707,456709
1.65E+12,2022-05-12 14:00:00+00:00,BTCUSDT,28201.3,29645.4,27937.5,29559.8,56377.221,1624016899,493998
1.65E+12,2022-05-12 15:00:00+00:00,BTCUSDT,29559.8,29799,29015,29015.1,44219.075,1301147212,446645
1.65E+12,2022-05-12 16:00:00+00:00,BTCUSDT,29015,29959.8,28912.9,29690.8,48920.625,1445113125,450675
1.65E+12,2022-05-12 17:00:00+00:00,BTCUSDT,29689.3,29755,28491.2,28634.2,40819.207,1187031756,355967
1.65E+12,2022-05-12 18:00:00+00:00,BTCUSDT,28634.3,28779.7,28161.3,28334.6,27357.984,778692305.5,250476
1.65E+12,2022-05-12 19:00:00+00:00,BTCUSDT,28334.6,28870.8,28267.1,28622.7,23625.925,674747629.2,251970
1.65E+12,2022-05-12 20:00:00+00:00,BTCUSDT,28622.2,28958,28478.8,28598.8,12363.528,354803448.4,149578
1.65E+12,2022-05-12 21:00:00+00:00,BTCUSDT,28598.9,28602.7,27968.6,28429.7,18967.684,536887318.4,219132
1.65E+12,2022-05-12 22:00:00+00:00,BTCUSDT,28429.4,28833.4,28328.2,28815.8,16563.708,473003418.8,175553
1.65E+12,2022-05-12 23:00:00+00:00,BTCUSDT,28815.8,29299.8,28808,29020.7,20873.859,606908466.5,206450
1.65E+12,2022-05-13 00:00:00+00:00,BTCUSDT,29020.8,29600,28730.4,29524.3,23844.292,696253204.9,223977
1.65E+12,2022-05-13 01:00:00+00:00,BTCUSDT,29524.2,29740.8,29237.6,29506.5,20104.542,592611801.9,199967
1.65E+12,2022-05-13 02:00:00+00:00,BTCUSDT,29506.5,30244.8,29410.6,30130.6,31359.349,937258519.3,292258
1.65E+12,2022-05-13 03:00:00+00:00,BTCUSDT,30130.5,30796,30005.9,30564.3,34958.833,1066382024,330725
1.65E+12,2022-05-13 04:00:00+00:00,BTCUSDT,30564.4,30608.3,30243.7,30453.8,15214.172,462890857.3,189781
1.65E+12,2022-05-13 05:00:00+00:00,BTCUSDT,30453.8,31072.6,30411.2,30519.9,29269.409,900401106.3,285448
1.65E+12,2022-05-13 06:00:00+00:00,BTCUSDT,30520,30670.8,30306.4,30377.7,15860.543,483653894,182855
1.65E+12,2022-05-13 07:00:00+00:00,BTCUSDT,30377.8,30492.8,30153,30172.3,16141.953,489643879.6,204452
1.65E+12,2022-05-13 08:00:00+00:00,BTCUSDT,30172.4,30443.7,30168.2,30324.5,15571.705,471616317.9,163125
1.65E+12,2022-05-13 09:00:00+00:00,BTCUSDT,30324.4,30755.1,30316.9,30431.5,19873.376,606386040.8,214920
1.65E+12,2022-05-13 10:00:00+00:00,BTCUSDT,30431.5,30543.2,30160.6,30464.7,15201.1,461051241.3,176678
1.65E+12,2022-05-13 11:00:00+00:00,BTCUSDT,30464.7,30746.9,30235,30650.5,17189.2,523823093,195684
1.65E+12,2022-05-13 12:00:00+00:00,BTCUSDT,30652.1,30846.3,30431.9,30697.3,18243.954,558792042.4,218108
1.65E+12,2022-05-13 13:00:00+00:00,BTCUSDT,30697.3,30876.1,30330.4,30740.9,29759.595,910752401.9,318202
1.65E+12,2022-05-13 14:00:00+00:00,BTCUSDT,30740.9,31020,30588.5,30678.3,27443.696,845832907.7,308359
1.65E+12,2022-05-13 15:00:00+00:00,BTCUSDT,30678.4,30720.7,30200,30327.4,19908.231,606595834,247810
1.65E+12,2022-05-13 16:00:00+00:00,BTCUSDT,30327.5,30516.3,29715.3,29931,36188.411,1087932437,377072
1.65E+12,2022-05-13 17:00:00+00:00,BTCUSDT,29931,30293.1,29549.4,29588.6,25707.387,769004577.6,284496
1.65E+12,2022-05-13 18:00:00+00:00,BTCUSDT,29588.6,30250,29369.7,30117.7,32395.477,962566100.1,331968
1.65E+12,2022-05-13 19:00:00+00:00,BTCUSDT,30117.7,30212,29940,30076,14461.723,434645924.9,181479
1.65E+12,2022-05-13 20:00:00+00:00,BTCUSDT,30076,30118.5,29765.3,29790.5,10622.342,318110536.7,145846
1.65E+12,2022-05-13 21:00:00+00:00,BTCUSDT,29790.4,30079.7,29706.2,30028,7466.438,223270557,111717
1.65E+12,2022-05-13 22:00:00+00:00,BTCUSDT,30028,30132.7,29773.3,29802.9,8752.46,262174796.5,106137
1.65E+12,2022-05-13 23:00:00+00:00,BTCUSDT,29802.9,29846.2,29180.1,29274.3,22081.917,649790548.7,215945
1.65E+12,2022-05-14 00:00:00+00:00,BTCUSDT,29274.2,29614.7,29209.8,29493.1,13896.862,409010597.9,159199
1.65E+12,2022-05-14 01:00:00+00:00,BTCUSDT,29493,29799.9,29350,29692.6,11081.389,328293938.5,134823
1.65E+12,2022-05-14 02:00:00+00:00,BTCUSDT,29692.6,29762.2,29500,29514.7,8723.644,258629204.1,105665
1.65E+12,2022-05-14 03:00:00+00:00,BTCUSDT,29514.7,29685.5,29453.8,29563.4,6348.765,187592614.3,100960
1.65E+12,2022-05-14 04:00:00+00:00,BTCUSDT,29563.4,29584.1,29203.3,29344,10664.058,313245007.7,136191
1.65E+12,2022-05-14 05:00:00+00:00,BTCUSDT,29344,29523.7,29260.8,29439.4,7885.295,231870113.1,116630
1.65E+12,2022-05-14 06:00:00+00:00,BTCUSDT,29439.3,29600,29372.9,29494.8,6760.479,199332776.2,97181
1.65E+12,2022-05-14 07:00:00+00:00,BTCUSDT,29494.8,29571.9,29384,29414.1,5739.023,169166513.2,84131
1.65E+12,2022-05-14 08:00:00+00:00,BTCUSDT,29414,29589,29350,29521.6,7825.201,230625805.6,103720
1.65E+12,2022-05-14 09:00:00+00:00,BTCUSDT,29521.5,29578.9,29364.5,29482.5,7940.146,233917116.8,113161
1.65E+12,2022-05-14 10:00:00+00:00,BTCUSDT,29482.5,29495,29241.9,29313.5,8703.211,255469325.5,122035
1.65E+12,2022-05-14 11:00:00+00:00,BTCUSDT,29313.6,29365.2,28812.4,29065,28126.368,816640163.6,290904
1.65E+12,2022-05-14 12:00:00+00:00,BTCUSDT,29065.3,29249.9,28929,29091.4,11894.197,345931369.1,160907
1.65E+12,2022-05-14 13:00:00+00:00,BTCUSDT,29091.4,29159.1,28752,28827.2,16253.053,469953434.6,199511
1.65E+12,2022-05-14 14:00:00+00:00,BTCUSDT,28827.9,28976.9,28644,28930.1,16067.506,462836282.1,184005
1.65E+12,2022-05-14 15:00:00+00:00,BTCUSDT,28930.1,29087.7,28751.2,28812.6,12917.213,373369713.3,149791
1.65E+12,2022-05-14 16:00:00+00:00,BTCUSDT,28812.5,29699.9,28602.3,29335.4,32591.054,950420454.4,312240
1.65E+12,2022-05-14 17:00:00+00:00,BTCUSDT,29335.3,29622.6,29228,29600,18771.114,552329125.1,202884
1.65E+12,2022-05-14 18:00:00+00:00,BTCUSDT,29600,29934.7,29450,29517.8,21080.731,625865061.4,228787
1.65E+12,2022-05-14 19:00:00+00:00,BTCUSDT,29517.8,29644.3,29271.8,29325.8,11839.714,348287782.3,139571
1.65E+12,2022-05-14 20:00:00+00:00,BTCUSDT,29325.8,29646,29271.2,29366.7,9388.968,276384400.6,122815
1.65E+12,2022-05-14 21:00:00+00:00,BTCUSDT,29366.6,29864.8,29350,29690,9034.159,267527645.3,126180
1.65E+12,2022-05-14 22:00:00+00:00,BTCUSDT,29690,30352.2,29560.8,30223.3,17224.397,515625417.1,186814
1.65E+12,2022-05-14 23:00:00+00:00,BTCUSDT,30223.3,30286.8,29881.8,30079.8,15000.348,451299823.4,178874
1.65E+12,2022-05-15 00:00:00+00:00,BTCUSDT,30079.5,30262.7,29919.6,29949.7,11512.381,346158757.5,140206
1.65E+12,2022-05-15 01:00:00+00:00,BTCUSDT,29949.7,29992,29811,29925.8,8393.504,250864904.5,99960
1.65E+12,2022-05-15 02:00:00+00:00,BTCUSDT,29925.8,30068.9,29727.8,29841.1,10142.051,302820979.9,117420
1.65E+12,2022-05-15 03:00:00+00:00,BTCUSDT,29841.2,29887.7,29533.1,29715.9,8801.869,261328123.2,106270
1.65E+12,2022-05-15 04:00:00+00:00,BTCUSDT,29716,29792.8,29448,29607.5,7905.68,234277846.6,96019
1.65E+12,2022-05-15 05:00:00+00:00,BTCUSDT,29607.4,29826,29480,29784,8486.269,251726409.7,108198
1.65E+12,2022-05-15 06:00:00+00:00,BTCUSDT,29783.9,30000,29705.6,29951.3,10113.503,301797496.6,112727
1.65E+12,2022-05-15 07:00:00+00:00,BTCUSDT,29951.4,30050,29762.2,29811.6,11321.6,338496524.6,126872
1.65E+12,2022-05-15 08:00:00+00:00,BTCUSDT,29811.5,29850.4,29525.1,29577.5,10301.641,305729353.5,124793
1.65E+12,2022-05-15 09:00:00+00:00,BTCUSDT,29579.4,29783.1,29535,29741.9,7212.585,213953540.9,103575
1.65E+12,2022-05-15 10:00:00+00:00,BTCUSDT,29741.9,29945,29548,29932.9,10864.889,323143723.5,123881
1.65E+12,2022-05-15 11:00:00+00:00,BTCUSDT,29934.3,30321.9,29765,30224.8,22978.983,690940617.2,244385
